,core_id,serial,fw_version,start,end,loc_id,lat,lon,desc,record_date,battery_level,rain_median,rain_avg,rain_max,rain_min,noise_median,noise_avg,noise_max,noise_min,luminosity,temperature,humidity,pm10,pm25,no2,co,pressure
106,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 00:08:27.029000+00:00,82.7,,-5,10,-537,,31,86,27,1,14.97,74.1,21,19,1497,174,1008.35
107,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 00:10:23.520000+00:00,81.24,,58,68,-251,,35,78,29,4,14.47,79.24,16,12,1739,171,1010.31
108,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 00:10:52.157000+00:00,81.73,,-29,7,-653,,49,86,30,4,15.07,73.42,22,16,1937,139,1007.65
109,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 00:14:11.146000+00:00,81.4,,10,81,-285,,40,82,28,17,14.95,74.46,32,27,1677,196,1010.69
110,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 00:15:11.120000+00:00,83.03,,-1,9,-250,,32,78,26,0,14.9,75.07,18,16,1867,196,1010.26
111,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 00:15:42.845000+00:00,82.7,,4,56,-334,,39,86,29,63,15.09,92.97,28,26,372,217,1009.04
112,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 00:16:53.757000+00:00,81.73,,3,50,-303,,48,78,41,0,14.6,80.51,20,19,1430,207,1009.48
113,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 00:17:03.078000+00:00,81.73,,4,18,-290,,33,78,27,72,14.48,73.31,21,21,1389,187,1008.85
114,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 00:17:08.637000+00:00,83.52,,7,806,-263,,41,86,30,32,14.91,75.88,28,24,1476,167,1009.85
115,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 00:18:41.234000+00:00,81.89,,2,592,-268,,30,86,25,0,14.94,85.88,2,2,1684,182,1009.83
116,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 00:20:19.831000+00:00,82.7,,-2,49,-490,,46,86,28,1,14.93,74.75,27,25,1486,168,1008.23
117,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 00:22:23.353000+00:00,81.24,,61,72,-182,,37,78,29,4,14.47,79.61,18,14,1743,175,1010.15
118,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 00:22:50.944000+00:00,81.56,,-6,575,-332,,42,86,27,0,15.18,73.44,26,22,1942,165,1007.52
119,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 00:26:12.785000+00:00,81.4,,74,317,-282,,54,82,42,17,15.13,73.7,21,21,1674,192,1010.57
120,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 00:26:59.381000+00:00,82.87,,-1,10,-261,,30,78,25,0,15.0,74.92,21,20,1830,177,1010.21
121,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 00:27:34.407000+00:00,82.54,,8,454,-287,,50,86,43,63,15.02,93.43,20,19,380,216,1008.95
122,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 00:28:52.888000+00:00,81.56,,-3,31,-327,,49,78,44,0,14.86,79.26,22,19,1414,205,1009.32
123,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 00:28:54.304000+00:00,83.36,,-4,26,-333,,46,86,42,32,14.87,76.32,30,26,1482,168,1009.69
124,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 00:29:01.473000+00:00,81.73,,3,15,-236,,29,79,24,76,14.35,73.77,17,17,1395,174,1008.71
125,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 00:31:11.578000+00:00,81.89,,0,7,-390,,29,86,25,4,14.85,86.81,2,2,1681,175,1009.81
126,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 00:32:13.094000+00:00,82.54,,-1,356,-473,,30,85,25,1,14.92,74.9,20,16,1473,169,1008.21
127,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 00:34:25.233000+00:00,81.07,,61,74,-198,,32,78,27,4,14.35,80.04,11,10,1748,176,1010.18
128,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 00:34:49.582000+00:00,81.56,,-20,363,-331,,46,86,29,0,15.15,73.3,19,16,1927,150,1007.47
129,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 00:38:10.087000+00:00,81.4,,7,47,-201,,37,82,27,17,15.15,73.74,24,24,1658,192,1010.6
130,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 00:38:49.757000+00:00,82.87,,-1,6,-266,,28,78,25,0,14.95,75.25,18,18,1859,196,1010.12
131,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 00:39:26.399000+00:00,82.54,,3,22,-395,,33,86,27,67,14.98,95.35,25,23,372,218,1008.86
132,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 00:40:40.402000+00:00,83.36,,-6,19,-619,,49,86,44,32,14.76,77.01,31,23,1490,169,1009.69
133,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 00:40:51.354000+00:00,81.56,,-5,28,-284,,48,78,31,0,14.85,79.19,21,18,1392,192,1009.3
134,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 00:40:58.071000+00:00,81.73,,1,77,-331,,50,78,45,76,14.16,74.32,16,15,1396,172,1008.73
135,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 00:43:27.656000+00:00,81.73,,1,237,-271,,29,86,26,0,14.72,87.95,2,2,1680,177,1009.7
136,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 00:44:05.270000+00:00,82.54,,0,547,-466,,30,85,26,1,14.77,75.44,18,16,1480,167,1008.14
137,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 00:46:26.461000+00:00,81.07,,57,67,-248,,32,79,27,4,14.18,81.0,13,11,1778,182,1010.16
138,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 00:46:46.102000+00:00,81.4,,-22,9,-899,,51,86,42,0,14.92,74.21,20,17,1977,170,1007.4
139,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 00:50:39.249000+00:00,82.7,,-30,5,-1492,,33,83,25,0,14.79,75.98,16,15,1858,195,1010.13
140,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 00:51:38.141000+00:00,81.4,,3,32,-290,,42,82,30,17,14.84,75.55,21,21,1666,191,1010.58
141,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 00:55:34.283000+00:00,83.2,,-2,721,-963,,34,86,26,32,14.62,77.73,34,29,1498,170,1009.69
142,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 00:55:48.115000+00:00,81.73,,0,8,-286,,29,86,25,4,14.67,88.45,2,2,1675,176,1009.74
143,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 00:55:59+00:00,82.38,,0,834,-459,,30,84,25,1,14.71,76.08,21,19,1482,172,1008.09
144,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 00:58:29.806000+00:00,81.07,,54,65,-214,,32,78,27,4,14.07,81.42,13,12,1757,172,1010.13
145,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 00:58:47.517000+00:00,81.4,,-26,11,-300,,51,86,43,0,14.94,75.04,24,22,1920,144,1007.4
146,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 00:58:50.331000+00:00,81.24,,3,15,-282,,30,78,26,76,13.95,75.82,20,19,1507,181,1008.74
147,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 01:02:33.585000+00:00,82.7,,-1,5,-242,,28,78,25,0,14.71,76.35,17,16,1855,194,1010.15
148,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 01:03:54.560000+00:00,81.07,,4,20,-278,,32,78,27,17,14.47,77.16,22,21,1700,192,1010.52
149,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 01:07:17.681000+00:00,81.24,,-1,11,-216,,35,78,28,0,14.36,82.27,15,15,1496,214,1009.3
150,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 01:07:18.388000+00:00,82.87,,15,49,-285,,49,86,43,32,14.55,78.34,25,22,1556,173,1009.65
151,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 01:07:54.442000+00:00,82.21,,-5,9,-560,,30,86,25,1,14.69,76.41,20,18,1461,156,1008.07
152,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 01:08:08.605000+00:00,81.56,,-1,56,-281,,30,86,26,4,14.6,89.0,2,2,1668,178,1009.65
153,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 01:08:53.993000+00:00,82.21,,-12,70,-351,,54,86,49,63,14.79,96.76,28,26,441,248,1008.78
154,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 01:10:34.612000+00:00,80.91,,53,67,-184,,35,78,28,4,14.03,81.88,14,11,1751,162,1010.05
155,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 01:10:48.928000+00:00,81.24,,-22,208,-298,,48,86,30,0,14.93,75.12,22,21,1910,166,1007.33
156,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 01:10:50.023000+00:00,81.24,,3,21,-304,,43,78,30,72,14.12,75.5,21,20,1446,192,1008.67
157,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 01:14:25.905000+00:00,82.7,,-1,6,-248,,29,78,25,0,14.63,76.67,22,22,1831,177,1010.04
158,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 01:15:58.570000+00:00,81.07,,59,278,-220,,52,78,43,17,14.66,76.06,26,25,1660,189,1010.48
159,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 01:19:08.264000+00:00,82.87,,2,816,-254,,46,86,42,32,14.53,78.39,33,27,1507,169,1009.62
160,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 01:19:17.515000+00:00,81.24,,7,53,-223,,49,78,42,0,14.39,82.53,23,23,1453,206,1009.28
161,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 01:19:48.622000+00:00,82.21,,-4,9,-465,,32,86,26,1,14.68,76.69,25,21,1474,167,1008.02
162,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 01:20:27.311000+00:00,81.56,,1,11,-242,,31,86,27,4,14.57,88.98,2,2,1671,178,1009.59
163,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 01:20:48.825000+00:00,82.21,,2,18,-395,,40,86,27,63,14.74,96.86,28,25,415,236,1008.78
164,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 01:22:36.278000+00:00,80.91,,53,68,-345,,38,79,29,4,13.98,82.41,15,14,1757,175,1010.07
165,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 01:22:48.688000+00:00,81.24,,-15,470,-311,,47,86,30,0,14.83,75.61,21,20,1902,165,1007.36
166,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 01:23:22+00:00,81.24,,3,14,-242,,33,78,27,76,14.07,75.71,24,21,1422,191,1008.63
167,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 01:26:18.546000+00:00,82.7,,-13,7,-253,,52,78,48,0,14.53,77.18,17,17,1857,195,1010.05
168,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 01:28:01.046000+00:00,81.07,,23,254,-201,,45,78,29,17,14.61,76.25,27,26,1640,188,1010.48
169,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 01:30:55.626000+00:00,82.87,,0,146,-354,,53,86,47,27,14.48,78.51,31,24,1476,164,1009.71
170,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 01:31:17.363000+00:00,81.24,,8,74,-285,,48,78,31,0,14.51,81.52,26,26,1422,203,1009.28
171,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 01:31:42.871000+00:00,82.21,,-11,8,-942,,35,86,26,1,14.56,77.05,17,17,1446,171,1008.15
172,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 01:32:43.516000+00:00,82.21,,4,57,-282,,35,86,27,63,14.6,97.88,34,30,410,239,1008.8
173,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 01:32:49.508000+00:00,81.56,,0,7,-347,,30,86,27,4,14.44,89.7,8,8,1659,176,1009.71
174,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 01:34:42.451000+00:00,80.91,,44,57,-203,,46,79,43,4,13.87,82.76,19,16,1758,177,1010.14
175,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 01:34:48.649000+00:00,81.07,,-29,5,-404,,52,86,43,0,14.65,76.46,33,32,1882,164,1007.4
176,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 01:35:11.698000+00:00,81.24,,-2,9,-244,,36,78,27,76,13.92,76.38,25,24,1389,161,1008.65
177,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 01:38:11.437000+00:00,82.54,,-4,4,-207,,33,78,27,0,14.38,77.71,18,17,1849,193,1010.1
178,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 01:40:04.009000+00:00,81.07,,28,337,-229,,47,78,28,17,14.4,77.0,25,23,1642,191,1010.47
179,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 01:42:47.027000+00:00,82.7,,-4,75,-290,,56,86,49,32,14.27,79.38,32,29,1470,164,1009.62
180,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 01:43:19.273000+00:00,81.24,,-6,11,-262,,47,78,42,0,14.35,82.22,30,28,1414,204,1009.25
181,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 01:43:39.207000+00:00,82.05,,-6,520,-493,,48,84,42,1,14.37,77.59,28,26,1455,175,1008.05
182,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 01:44:38.791000+00:00,82.21,,-6,145,-213,,51,86,47,63,14.45,98.52,30,28,389,210,1008.76
183,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 01:45:12.704000+00:00,81.4,,-1,65,-238,,34,86,27,4,14.26,90.48,2,2,1655,174,1009.71
184,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 01:46:45.965000+00:00,80.91,,53,65,-300,,33,79,28,4,13.75,83.11,19,12,1766,177,1010.1
185,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 01:46:50.888000+00:00,81.07,,-24,4,-949,,50,86,45,0,14.53,76.67,23,22,1884,162,1007.32
186,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 01:47:11.530000+00:00,81.4,,-2,8,-302,,35,79,27,78,13.65,77.07,18,18,1411,197,1008.65
187,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 01:50:03.664000+00:00,82.54,,-7,3,-283,,34,79,26,0,14.14,78.47,15,15,1826,172,1010.11
188,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 01:52:06.004000+00:00,81.07,,5,38,-201,,39,78,28,17,14.06,79.2,26,25,1647,188,1010.46
189,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 01:54:39.641000+00:00,82.7,,4,26,-263,,45,86,41,32,14.03,80.28,29,23,1490,169,1009.63
190,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 01:55:21.789000+00:00,81.24,,-11,54,-296,,53,78,48,0,14.14,83.26,26,25,1407,207,1009.27
191,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 01:55:33.096000+00:00,82.05,,-7,483,-475,,39,85,27,1,14.2,78.2,24,22,1463,167,1008.11
192,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 01:56:34.791000+00:00,82.05,,3,709,-275,,46,86,42,67,14.24,100.0,27,25,394,226,1008.75
193,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 01:57:36.392000+00:00,81.4,,-4,6,-242,,34,86,27,0,14.09,90.86,2,2,1655,179,1009.63
194,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 01:58:51.318000+00:00,80.91,,50,61,-333,,38,79,29,4,13.59,83.32,18,16,1775,167,1010.08
195,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 01:58:55.530000+00:00,81.07,,-20,4,-331,,48,86,31,0,14.44,77.25,26,26,1864,142,1007.28
196,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 01:59:11.368000+00:00,81.4,,-5,8,-304,,38,78,27,79,13.42,77.87,19,18,1380,169,1008.55
197,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 02:01:54.573000+00:00,82.54,,-5,4,-302,,32,78,27,0,13.95,79.46,20,20,1862,199,1009.96
198,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 02:04:09.369000+00:00,81.07,,-3,52,-296,,46,78,42,17,14.03,79.02,29,29,1644,188,1010.31
199,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 02:06:32.306000+00:00,82.54,,0,46,-675,,44,86,31,36,13.82,81.2,33,30,1467,167,1009.52
200,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 02:07:22.867000+00:00,81.24,,-8,3,-288,,43,78,28,4,13.93,84.06,29,25,1406,184,1009.13
201,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 02:07:29.355000+00:00,81.89,,-6,6,-465,,36,85,27,1,14.05,78.74,22,22,1441,160,1007.96
202,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 02:08:30.384000+00:00,82.05,,-9,39,-1108,,48,86,42,67,14.09,100.0,31,29,381,229,1008.59
203,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 02:09:54.869000+00:00,81.4,,-3,122,-270,,34,86,26,4,13.98,91.5,2,2,1661,181,1009.55
204,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 02:10:55.488000+00:00,80.91,,48,61,-304,,39,78,29,4,13.41,84.02,13,11,1798,177,1009.9
205,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-20 02:10:56.968000+00:00,80.91,,-21,771,-323,,50,86,43,4,14.31,77.27,23,21,1882,167,1007.14
206,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-20 02:11:12.927000+00:00,81.4,,-1,7,-275,,36,78,27,87,13.22,78.44,19,18,1428,202,1008.4
207,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-20 02:13:48.304000+00:00,82.38,,-2,33,-311,,44,78,30,4,13.9,79.98,23,21,1851,194,1009.97
208,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-20 02:16:11.300000+00:00,81.07,,19,184,-214,,47,78,31,24,14.0,79.49,32,29,1638,190,1010.29
209,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-20 02:18:26.186000+00:00,82.54,,-11,791,-268,,54,86,48,42,13.72,81.79,35,30,1457,163,1009.46
210,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-20 02:19:21.771000+00:00,81.24,,-6,8,-246,,43,78,29,5,13.77,84.97,17,16,1437,207,1009.12
211,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-20 02:19:25.126000+00:00,81.89,,-6,142,-474,,40,85,30,2,13.92,79.4,24,23,1459,173,1007.92
212,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-20 02:20:28.309000+00:00,82.05,,-4,99,-785,,48,86,44,69,14.09,100.0,29,26,383,231,1008.55
213,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-20 02:22:23.213000+00:00,81.24,,-6,8,-370,,36,86,27,5,13.9,91.56,2,2,1688,180,1009.46
214,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-20 02:22:58.055000+00:00,80.91,,45,58,-316,,38,79,29,9,13.19,84.45,13,12,1801,163,1009.86
